system_id,catalog_name,planet_idx,spectral_type,stellar_mass,mass_earth,radius_earth,sma_au,ecc,inc_deg,eq_temp_k,class,type
826,EK-0006,4,M6,0.1417,0.2067,0.6709,0.1435,0.0920,0.17,239,Rocky,Sub-Earth
827,WC-9091,0,M2,0.3035,0.1904,0.6186,0.0040,0.0110,2.81,2217,Rocky,Sub-Earth
827,WC-9091,1,M2,0.3035,0.8845,0.8201,0.0083,0.0079,0.96,1540,Rocky,Iron World
827,WC-9091,2,M2,0.3035,0.0131,0.3219,0.0290,0.0067,1.62,822,Rocky,Sub-Earth
827,WC-9091,3,M2,0.3035,0.2360,0.6414,0.0490,0.0117,0.26,633,Rocky,Sub-Earth
827,WC-9091,4,M2,0.3035,4.5222,1.9098,0.1836,0.1113,1.67,327,Transitional,Mini-Neptune
827,WC-9091,5,M2,0.3035,4.7214,2.0638,0.3244,0.1017,0.60,246,Transitional,Mini-Neptune
827,WC-9091,6,M2,0.3035,0.0001,0.0979,7.2567,0.0560,10.17,52,Rocky,Dwarf Planet
827,WC-9091,7,M2,0.3035,0.0002,0.1224,7.9012,0.2886,24.14,50,Rocky,Dwarf Planet
827,WC-9091,8,M2,0.3035,0.0000,0.0521,8.3176,0.1509,0.47,49,Rocky,KBO
827,WC-9091,9,M2,0.3035,0.0000,0.0715,11.2365,0.2365,0.61,42,Rocky,KBO
827,WC-9091,10,M2,0.3035,0.0000,0.0553,12.4136,0.1327,24.52,40,Rocky,KBO
827,WC-9091,11,M2,0.3035,0.0000,0.0597,14.6350,0.0539,0.18,37,Rocky,KBO
827,WC-9091,12,M2,0.3035,0.0002,0.1080,15.6283,0.2852,13.71,35,Rocky,Dwarf Planet
827,WC-9091,13,M2,0.3035,0.0008,0.1757,16.2557,0.1224,12.78,35,Rocky,Dwarf Planet
827,WC-9091,14,M2,0.3035,0.0000,0.0654,20.5455,0.2851,6.04,31,Rocky,KBO
827,WC-9091,15,M2,0.3035,0.0001,0.0963,21.9302,0.0955,25.97,30,Rocky,KBO
828,KM-0388,0,K3,0.7604,1.0453,0.8203,0.2849,0.0937,3.42,445,Rocky,Iron World
828,KM-0388,1,K3,0.7604,3.6149,1.5949,0.4526,0.1667,1.48,353,Transitional,Mini-Neptune
828,KM-0388,2,K3,0.7604,1.7354,1.2443,0.7887,0.1440,0.31,267,Rocky,Desert
828,KM-0388,3,K3,0.7604,1.8276,1.2043,1.1499,0.0961,3.31,221,Rocky,Terran
829,GP-2313,0,M7,0.1096,0.1307,0.5723,0.0013,0.0104,2.03,2182,Rocky,Sub-Earth
829,GP-2313,1,M7,0.1096,1.7318,1.1543,0.0086,0.0083,0.79,839,Rocky,Desert
829,GP-2313,2,M7,0.1096,0.0820,0.4881,0.0171,0.0101,1.08,596,Rocky,Sub-Earth
829,GP-2313,3,M7,0.1096,0.0440,0.3408,0.1260,0.1079,1.77,220,Rocky,Sub-Earth
830,IL-4781,0,M1,0.3884,0.0846,0.4895,0.0060,0.0056,1.82,2078,Rocky,Sub-Earth
830,IL-4781,1,M1,0.3884,1.8721,1.1530,0.0389,0.0096,1.67,818,Rocky,Desert
830,IL-4781,2,M1,0.3884,0.1144,0.6428,0.0776,0.0374,1.91,580,Rocky,Sub-Earth
830,IL-4781,3,M1,0.3884,0.8605,1.0372,0.3772,0.1078,1.13,263,Rocky,Terran
830,IL-4781,4,M1,0.3884,0.0004,0.1443,9.2499,0.1854,11.22,53,Rocky,Dwarf Planet
830,IL-4781,5,M1,0.3884,0.0015,0.1925,16.9456,0.2403,16.06,39,Rocky,Dwarf Planet
830,IL-4781,6,M1,0.3884,0.0000,0.0804,25.2496,0.1964,18.02,32,Rocky,KBO
830,IL-4781,7,M1,0.3884,0.0001,0.0992,27.8336,0.0699,14.32,31,Rocky,Dwarf Planet
830,IL-4781,8,M1,0.3884,0.0000,0.0668,29.4070,0.1705,0.86,30,Rocky,KBO
830,IL-4781,9,M1,0.3884,0.0004,0.1534,30.3394,0.1807,2.04,29,Rocky,Dwarf Planet
830,IL-4781,10,M1,0.3884,0.0033,0.2361,34.2234,0.1856,26.89,28,Rocky,Dwarf Planet
830,IL-4781,11,M1,0.3884,0.0000,0.0611,34.8264,0.2283,8.10,27,Rocky,KBO
831,LB-5507,0,M2,0.3002,1.4543,1.0720,0.1076,0.0510,2.51,424,Rocky,Desert
831,LB-5507,1,M2,0.3002,0.3244,0.7801,0.1688,0.0619,1.72,339,Rocky,Sub-Earth
831,LB-5507,2,M2,0.3002,0.3495,0.7144,0.2740,0.0786,1.00,266,Rocky,Sub-Earth
831,LB-5507,3,M2,0.3002,3.7707,1.8129,0.4327,0.1472,1.42,212,Transitional,Mini-Neptune
831,LB-5507,4,M2,0.3002,26.6786,3.2818,7.0847,0.1937,1.26,52,Volatile,Ice Giant
832,WU-0177,0,M8,0.0927,2.4553,1.5576,0.0105,0.0103,2.05,690,Transitional,Mini-Neptune
833,TZ-9979,0,M6,0.1444,3.9897,1.7175,0.0013,0.0140,1.56,2513,Transitional,Super-Terran
833,TZ-9979,1,M6,0.1444,2.0462,1.7092,0.0036,0.0097,4.32,1513,Transitional,Super-Terran
833,TZ-9979,2,M6,0.1444,0.3170,0.7714,0.0106,0.0098,0.86,887,Rocky,Sub-Earth
833,TZ-9979,3,M6,0.1444,1.3689,1.0951,0.0340,0.0081,2.20,496,Rocky,Desert
833,TZ-9979,4,M6,0.1444,0.0402,0.4269,0.0639,0.0476,1.60,361,Rocky,Sub-Earth
833,TZ-9979,5,M6,0.1444,3.5782,1.8587,0.1632,0.1027,1.03,226,Transitional,Mini-Neptune
834,LX-9153,0,K4,0.7038,7.9369,2.5608,0.7378,0.1695,1.73,264,Volatile,Warm Neptune
834,LX-9153,1,K4,0.7038,0.0028,0.2506,31.2024,0.1955,21.81,41,Rocky,Dwarf Planet
834,LX-9153,2,K4,0.7038,0.0001,0.0996,33.5337,0.1764,23.96,39,Rocky,Dwarf Planet
834,LX-9153,3,K4,0.7038,0.0000,0.0739,39.0716,0.1685,20.29,36,Rocky,KBO
834,LX-9153,4,K4,0.7038,0.0001,0.0981,47.2293,0.2317,27.94,33,Rocky,KBO
834,LX-9153,5,K4,0.7038,0.0000,0.0723,52.1556,0.1627,12.79,31,Rocky,KBO
834,LX-9153,6,K4,0.7038,0.0001,0.0937,65.0151,0.1882,21.44,28,Rocky,Dwarf Planet
834,LX-9153,7,K4,0.7038,0.0001,0.0848,65.9000,0.1309,11.32,28,Rocky,KBO
834,LX-9153,8,K4,0.7038,0.0000,0.0691,66.2410,0.1129,24.61,28,Rocky,KBO
834,LX-9153,9,K4,0.7038,0.0000,0.0694,70.7631,0.2666,18.13,27,Rocky,KBO
835,XZ-7654,0,M3,0.2560,0.8456,1.0240,0.0052,0.0074,1.14,1765,Rocky,Lava World
835,XZ-7654,1,M3,0.2560,1.9371,1.1770,0.0179,0.0060,1.80,948,Rocky,Desert
835,XZ-7654,2,M3,0.2560,1.2632,1.0122,0.0782,0.0290,0.73,454,Rocky,Desert
835,XZ-7654,3,M3,0.2560,1.8448,1.1632,0.2159,0.1233,2.95,273,Rocky,Terran
835,XZ-7654,4,M3,0.2560,10.7227,2.9016,3.0701,0.1831,0.62,72,Volatile,Ice Giant
835,XZ-7654,5,M3,0.2560,12.8924,3.1055,4.5501,0.1803,1.68,60,Volatile,Ice Giant
835,XZ-7654,6,M3,0.2560,0.0000,0.0545,6.9750,0.1442,21.07,48,Rocky,KBO
835,XZ-7654,7,M3,0.2560,0.0000,0.0575,7.0292,0.2230,8.49,48,Rocky,KBO
835,XZ-7654,8,M3,0.2560,13.6818,2.8707,7.8234,0.2192,2.87,45,Volatile,Ice Giant
835,XZ-7654,9,M3,0.2560,0.0012,0.1874,7.9983,0.2048,17.82,45,Rocky,Dwarf Planet
835,XZ-7654,10,M3,0.2560,0.0069,0.2833,8.1490,0.2515,15.41,44,Rocky,Dwarf Planet
835,XZ-7654,11,M3,0.2560,0.0000,0.0520,13.0191,0.2512,1.42,35,Rocky,KBO
835,XZ-7654,12,M3,0.2560,0.0001,0.1027,13.6692,0.2118,6.81,34,Rocky,Dwarf Planet
835,XZ-7654,13,M3,0.2560,0.0000,0.0782,18.1821,0.2649,13.00,30,Rocky,KBO
836,YQ-4579,0,M7,0.1063,0.1085,0.5239,0.0582,0.0262,2.72,318,Rocky,Sub-Earth
836,YQ-4579,1,M7,0.1063,0.0001,0.0892,2.3900,0.1672,19.65,50,Rocky,Frozen
836,YQ-4579,2,M7,0.1063,0.0001,0.0889,2.5242,0.2200,27.16,48,Rocky,Frozen
836,YQ-4579,3,M7,0.1063,0.0000,0.0570,3.1031,0.2804,27.37,43,Rocky,Frozen
836,YQ-4579,4,M7,0.1063,0.0001,0.0905,3.2006,0.1975,16.16,43,Rocky,Frozen
836,YQ-4579,5,M7,0.1063,0.0013,0.1904,3.9207,0.1305,7.03,39,Rocky,Dwarf Planet
836,YQ-4579,6,M7,0.1063,0.0015,0.2041,4.3051,0.1307,27.41,37,Rocky,Dwarf Planet
836,YQ-4579,7,M7,0.1063,0.0000,0.0756,4.4508,0.2277,9.56,36,Rocky,KBO
836,YQ-4579,8,M7,0.1063,0.0000,0.0533,4.9269,0.1584,11.92,35,Rocky,KBO
836,YQ-4579,9,M7,0.1063,0.0002,0.1038,4.9639,0.2518,6.26,34,Rocky,Dwarf Planet
836,YQ-4579,10,M7,0.1063,0.0000,0.0545,5.4155,0.1527,27.28,33,Rocky,KBO
836,YQ-4579,11,M7,0.1063,0.0000,0.0544,5.9142,0.2693,5.52,32,Rocky,KBO
837,OY-7948,0,M1,0.3808,3.7147,2.0869,0.0050,0.0118,1.38,2250,Transitional,Super-Terran
837,OY-7948,1,M1,0.3808,4.8453,2.0454,0.0274,0.0197,1.89,963,Transitional,Super-Terran
837,OY-7948,2,M1,0.3808,0.4579,0.8314,0.0885,0.0394,1.95,536,Rocky,Sub-Earth
837,OY-7948,3,M1,0.3808,4.9219,2.0021,0.5031,0.1513,3.35,225,Transitional,Mini-Neptune
837,OY-7948,4,M1,0.3808,0.0000,0.0763,11.9200,0.1570,16.48,46,Rocky,KBO
837,OY-7948,5,M1,0.3808,0.0002,0.1117,15.2660,0.2257,3.31,41,Rocky,Dwarf Planet
837,OY-7948,6,M1,0.3808,0.0000,0.0510,18.1105,0.2384,22.03,37,Rocky,KBO
837,OY-7948,7,M1,0.3808,0.0000,0.0610,18.5499,0.2372,28.01,37,Rocky,KBO
837,OY-7948,8,M1,0.3808,0.0000,0.0780,18.8333,0.1964,13.19,37,Rocky,KBO
837,OY-7948,9,M1,0.3808,0.0000,0.0493,19.1271,0.1682,28.41,36,Rocky,KBO
837,OY-7948,10,M1,0.3808,0.0000,0.0502,20.9512,0.1177,15.93,35,Rocky,KBO
837,OY-7948,11,M1,0.3808,0.0002,0.1112,23.7946,0.2294,17.35,33,Rocky,Dwarf Planet
837,OY-7948,12,M1,0.3808,0.0001,0.0951,27.1792,0.2101,21.13,31,Rocky,Dwarf Planet
837,OY-7948,13,M1,0.3808,0.0070,0.2827,29.6976,0.1833,18.36,29,Rocky,Dwarf Planet
837,OY-7948,14,M1,0.3808,0.0001,0.0898,29.9038,0.1190,5.46,29,Rocky,Dwarf Planet
838,BK-6719,0,M3,0.2512,0.6436,0.9491,0.1047,0.0376,0.84,388,Rocky,Desert
838,BK-6719,1,M3,0.2512,19.8210,3.3330,3.5827,0.1816,1.68,66,Volatile,Ice Giant
839,RE-1415,0,G2,1.0497,2.0962,1.6159,1.0848,0.1515,0.20,280,Transitional,Mini-Neptune
839,RE-1415,1,G2,1.0497,0.0003,0.1371,29.8185,0.2724,14.77,53,Rocky,Dwarf Planet
839,RE-1415,2,G2,1.0497,0.0000,0.0637,35.8733,0.1815,19.27,49,Rocky,KBO
839,RE-1415,3,G2,1.0497,0.0000,0.0483,41.7350,0.0974,28.53,45,Rocky,KBO
839,RE-1415,4,G2,1.0497,0.0000,0.0830,52.2782,0.2089,6.53,40,Rocky,KBO
839,RE-1415,5,G2,1.0497,0.0000,0.0483,59.9363,0.2126,8.61,38,Rocky,KBO
839,RE-1415,6,G2,1.0497,0.0098,0.3106,64.5475,0.1474,22.88,36,Rocky,Dwarf Planet
839,RE-1415,7,G2,1.0497,0.0008,0.1766,84.1953,0.2542,25.91,32,Rocky,Dwarf Planet
839,RE-1415,8,G2,1.0497,0.0021,0.2264,95.9018,0.1776,19.03,30,Rocky,Dwarf Planet
839,RE-1415,9,G2,1.0497,0.0000,0.0709,105.0195,0.1861,21.44,28,Rocky,KBO
840,AY-8759,0,M0,0.4130,0.1796,0.6106,0.0060,0.0104,2.81,2167,Rocky,Sub-Earth
840,AY-8759,1,M0,0.4130,2.2614,1.7918,0.0094,0.0098,2.61,1729,Transitional,Super-Terran
840,AY-8759,2,M0,0.4130,2.1242,1.5251,0.0269,0.0114,2.04,1019,Transitional,Water World
840,AY-8759,3,M0,0.4130,4.7762,2.2802,0.0521,0.0163,0.23,733,Transitional,Mini-Neptune
840,AY-8759,4,M0,0.4130,0.3555,0.7909,0.1276,0.0468,1.24,468,Rocky,Sub-Earth
840,AY-8759,5,M0,0.4130,0.2751,0.6595,0.3213,0.0891,1.51,295,Rocky,Sub-Earth
840,AY-8759,6,M0,0.4130,1.7798,1.1170,0.5364,0.0621,1.78,228,Rocky,Terran
840,AY-8759,7,M0,0.4130,0.0002,0.1115,10.6952,0.1686,20.47,51,Rocky,Dwarf Planet
840,AY-8759,8,M0,0.4130,0.0000,0.0547,12.4808,0.0806,9.83,47,Rocky,KBO
840,AY-8759,9,M0,0.4130,0.0001,0.0887,15.4884,0.2897,2.64,42,Rocky,KBO
840,AY-8759,10,M0,0.4130,0.0000,0.0568,16.3518,0.2837,24.22,41,Rocky,KBO
840,AY-8759,11,M0,0.4130,0.0007,0.1645,17.3977,0.1820,19.68,40,Rocky,Dwarf Planet
840,AY-8759,12,M0,0.4130,0.0001,0.0964,27.4183,0.1592,16.37,32,Rocky,Dwarf Planet
840,AY-8759,13,M0,0.4130,0.0000,0.0520,31.5022,0.2011,8.74,30,Rocky,KBO
841,YQ-7598,0,M5,0.1783,1.1647,0.9953,0.0016,0.0090,1.72,2562,Rocky,Lava World
841,YQ-7598,1,M5,0.1783,0.1929,0.6876,0.0046,0.0062,1.79,1526,Rocky,Sub-Earth
841,YQ-7598,2,M5,0.1783,1.4933,1.0764,0.0094,0.0095,0.66,1066,Rocky,Desert
841,YQ-7598,3,M5,0.1783,0.5983,0.9427,0.0252,0.0072,2.23,649,Rocky,Desert
841,YQ-7598,4,M5,0.1783,0.5378,0.8045,0.0449,0.0058,0.50,487,Rocky,Desert
841,YQ-7598,5,M5,0.1783,0.0333,0.4193,0.1280,0.0916,1.50,288,Rocky,Sub-Earth
841,YQ-7598,6,M5,0.1783,0.1326,0.5544,0.2115,0.1059,0.40,224,Rocky,Sub-Earth
842,PT-9840,0,M8,0.0831,5.0717,2.0905,0.0449,0.0641,1.36,314,Volatile,Warm Neptune
842,PT-9840,1,M8,0.0831,8.9680,2.5048,2.3887,0.1758,0.32,43,Volatile,Ice Giant
843,EH-1266,0,K3,0.7814,5.0042,2.2308,3.8921,0.2857,0.57,122,Volatile,Ice Giant
843,EH-1266,1,K3,0.7814,0.0000,0.0527,20.6003,0.0634,25.69,53,Rocky,KBO
843,EH-1266,2,K3,0.7814,0.0000,0.0586,22.1035,0.2730,13.97,51,Rocky,KBO
843,EH-1266,3,K3,0.7814,0.0019,0.2235,24.5698,0.2793,8.87,49,Rocky,Dwarf Planet
843,EH-1266,4,K3,0.7814,0.0000,0.0531,30.9879,0.1031,1.21,43,Rocky,KBO
843,EH-1266,5,K3,0.7814,0.0007,0.1609,38.1861,0.2600,25.16,39,Rocky,Dwarf Planet
843,EH-1266,6,K3,0.7814,0.0001,0.0919,42.9204,0.2580,4.13,37,Rocky,KBO
843,EH-1266,7,K3,0.7814,0.0001,0.0938,48.4982,0.1509,4.37,35,Rocky,KBO
843,EH-1266,8,K3,0.7814,0.0043,0.2530,63.5209,0.1539,16.59,30,Rocky,Dwarf Planet
843,EH-1266,9,K3,0.7814,0.0000,0.0555,76.2170,0.0588,9.10,28,Rocky,KBO
843,EH-1266,10,K3,0.7814,0.0000,0.0553,76.2360,0.1287,3.30,28,Rocky,KBO
843,EH-1266,11,K3,0.7814,0.0001,0.0989,76.6027,0.1246,20.01,28,Rocky,Dwarf Planet
844,VF-7916,0,K6,0.6200,12.3500,2.6378,4.3242,0.1625,1.70,102,Volatile,Ice Giant
845,CT-8826,0,G4,0.8155,0.0717,0.5052,0.7029,0.0748,4.16,270,Rocky,Sub-Earth
845,CT-8826,1,G4,0.8155,10.4652,2.7507,10.4042,0.1557,0.84,70,Volatile,Ice Giant
845,CT-8826,2,G4,0.8155,26.2686,3.4169,15.4757,0.1277,0.85,58,Volatile,Ice Giant
845,CT-8826,3,G4,0.8155,0.0000,0.0502,19.4525,0.2689,26.42,51,Rocky,KBO
845,CT-8826,4,G4,0.8155,0.0017,0.2177,20.4500,0.1417,7.15,50,Rocky,Dwarf Planet
845,CT-8826,5,G4,0.8155,21.3795,3.4012,22.9451,0.2123,1.91,47,Volatile,Ice Giant
845,CT-8826,6,G4,0.8155,0.0000,0.0670,28.3957,0.1187,26.47,43,Rocky,KBO
845,CT-8826,7,G4,0.8155,0.0000,0.0561,30.5822,0.1773,7.81,41,Rocky,KBO
845,CT-8826,8,G4,0.8155,0.0000,0.0524,39.3250,0.1505,15.81,36,Rocky,KBO
845,CT-8826,9,G4,0.8155,0.0006,0.1549,42.5222,0.0787,15.72,35,Rocky,Dwarf Planet
845,CT-8826,10,G4,0.8155,0.0002,0.1211,47.9601,0.2822,0.68,33,Rocky,Dwarf Planet
845,CT-8826,11,G4,0.8155,0.0000,0.0489,51.3184,0.2587,17.99,32,Rocky,KBO
846,YJ-8205,0,M6,0.1417,1.6157,1.2062,0.0431,0.0081,2.81,435,Rocky,Desert
846,YJ-8205,1,M6,0.1417,4.9772,2.0782,0.1332,0.1358,2.63,248,Transitional,Mini-Neptune
847,AE-1819,0,M5,0.1566,0.0610,0.4665,0.0019,0.0055,2.16,2175,Rocky,Sub-Earth
847,AE-1819,1,M5,0.1566,2.5903,1.6364,0.0041,0.0181,2.40,1489,Transitional,Water World
847,AE-1819,2,M5,0.1566,3.5821,1.5164,0.0079,0.0143,2.57,1080,Transitional,Water World
847,AE-1819,3,M5,0.1566,2.7736,1.7615,0.0158,0.0115,1.55,761,Transitional,Mini-Neptune
847,AE-1819,4,M5,0.1566,3.6797,2.1031,0.0393,0.0132,2.01,483,Transitional,Mini-Neptune
847,AE-1819,5,M5,0.1566,0.7897,0.9433,0.0950,0.0414,1.98,311,Rocky,Terran
847,AE-1819,6,M5,0.1566,0.0757,0.4966,0.2245,0.0567,0.66,202,Rocky,Sub-Earth
848,HH-7602,0,G2,1.0313,1.2618,1.1011,0.0157,0.0069,0.13,2291,Rocky,Lava World
848,HH-7602,1,G2,1.0313,2.3429,1.6044,0.0382,0.0119,1.88,1467,Transitional,Water World
848,HH-7602,2,G2,1.0313,0.4246,0.8286,0.1378,0.0500,2.27,772,Rocky,Sub-Earth
848,HH-7602,3,G2,1.0313,0.0224,0.3731,0.3503,0.1044,1.40,484,Rocky,Sub-Earth
848,HH-7602,4,G2,1.0313,0.8187,1.0061,0.6264,0.0671,1.66,362,Rocky,Desert
848,HH-7602,5,G2,1.0313,0.3696,0.7649,1.6514,0.0968,2.93,223,Rocky,Sub-Earth
848,HH-7602,6,G2,1.0313,0.0000,0.0575,36.6971,0.2717,3.42,47,Rocky,KBO
848,HH-7602,7,G2,1.0313,0.0009,0.1689,37.3460,0.0650,22.04,47,Rocky,Dwarf Planet
848,HH-7602,8,G2,1.0313,0.0000,0.0513,40.8875,0.2384,21.83,45,Rocky,KBO
848,HH-7602,9,G2,1.0313,0.0010,0.1845,55.1023,0.2405,24.24,39,Rocky,Dwarf Planet
848,HH-7602,10,G2,1.0313,0.0001,0.0915,61.8800,0.2775,26.52,36,Rocky,KBO
848,HH-7602,11,G2,1.0313,0.0016,0.1994,76.8010,0.2025,4.88,33,Rocky,Dwarf Planet
848,HH-7602,12,G2,1.0313,0.0000,0.0548,82.6640,0.1254,25.08,32,Rocky,KBO
848,HH-7602,13,G2,1.0313,0.0050,0.2903,114.3815,0.0951,9.69,27,Rocky,Dwarf Planet
849,IG-3693,0,G2,1.1087,320.6342,12.1054,6.2373,0.2302,0.13,123,Giant,Gas Giant
849,IG-3693,1,G2,1.1087,60.1983,4.7897,11.9476,0.3453,1.54,89,Volatile,Ice Giant
849,IG-3693,2,G2,1.1087,25.6979,3.5780,37.7599,0.1683,1.31,50,Volatile,Ice Giant
850,GQ-0808,0,M7,0.1029,0.7970,1.0027,0.1125,0.0605,3.93,224,Rocky,Terran
852,CI-1923,0,K9,0.4427,0.2444,0.6702,0.3356,0.0919,1.88,300,Rocky,Sub-Earth
852,CI-1923,1,K9,0.4427,0.1465,0.6298,0.4227,0.1002,4.06,268,Rocky,Sub-Earth
852,CI-1923,2,K9,0.4427,88.4615,5.1282,1.8939,0.2960,3.25,126,Volatile,Ice Giant
852,CI-1923,3,K9,0.4427,82.8070,4.2693,4.6478,0.2009,1.89,81,Volatile,Ice Giant
853,RH-2643,0,F9,1.4454,0.0000,0.0507,71.0624,0.1403,25.07,48,Rocky,KBO
853,RH-2643,1,F9,1.4454,0.0000,0.0518,73.2422,0.1290,7.42,47,Rocky,KBO
853,RH-2643,2,F9,1.4454,0.0000,0.0603,80.0991,0.2385,14.47,45,Rocky,KBO
853,RH-2643,3,F9,1.4454,0.0001,0.0926,81.0028,0.0772,14.36,45,Rocky,Dwarf Planet
853,RH-2643,4,F9,1.4454,0.0000,0.0589,81.9877,0.1583,24.22,44,Rocky,KBO
853,RH-2643,5,F9,1.4454,0.0001,0.0921,83.4140,0.2471,21.70,44,Rocky,Dwarf Planet
853,RH-2643,6,F9,1.4454,0.0010,0.1877,110.8783,0.1254,27.64,38,Rocky,Dwarf Planet
853,RH-2643,7,F9,1.4454,0.0001,0.0920,111.5304,0.2637,15.04,38,Rocky,Dwarf Planet
853,RH-2643,8,F9,1.4454,0.0051,0.2892,120.2473,0.0637,3.62,37,Rocky,Dwarf Planet
853,RH-2643,9,F9,1.4454,0.0000,0.0706,131.4742,0.1715,27.88,35,Rocky,KBO
854,NZ-3841,0,M8,0.0947,0.3765,0.7966,0.0282,0.0088,2.62,427,Rocky,Sub-Earth
854,NZ-3841,1,M8,0.0947,0.0898,0.5097,0.0491,0.0464,3.09,324,Rocky,Sub-Earth
854,NZ-3841,2,M8,0.0947,0.6366,0.8805,0.1098,0.0725,1.81,216,Rocky,Terran
854,NZ-3841,3,M8,0.0947,10.3258,2.6028,1.2794,0.2371,0.98,63,Volatile,Ice Giant
855,UZ-2952,0,M8,0.0877,1.9983,1.1944,0.0010,0.0112,1.92,2161,Rocky,Lava World
855,UZ-2952,1,M8,0.0877,0.3112,0.6875,0.0023,0.0105,1.79,1435,Rocky,Sub-Earth
855,UZ-2952,2,M8,0.0877,3.4038,1.4879,0.0054,0.0129,2.86,934,Transitional,Super-Terran
855,UZ-2952,3,M8,0.0877,0.8155,0.9418,0.0105,0.0085,2.21,668,Rocky,Desert
855,UZ-2952,4,M8,0.0877,0.0512,0.4847,0.0259,0.0062,0.19,426,Rocky,Sub-Earth
855,UZ-2952,5,M8,0.0877,2.6838,1.6799,0.0528,0.0652,3.13,299,Transitional,Mini-Neptune
855,UZ-2952,6,M8,0.0877,1.2120,1.1251,0.0861,0.0547,0.16,234,Rocky,Terran
856,GT-8831,0,M2,0.2907,0.8025,1.0833,1.0785,0.0558,2.20,132,Rocky,Frozen
857,WB-7501,0,M3,0.2452,391.9084,11.7507,0.0517,0.0293,1.20,545,Giant,Gas Giant
858,NA-4080,0,M1,0.3441,4.4403,2.2665,0.0039,0.0173,1.95,2403,Transitional,Super-Terran
858,NA-4080,1,M1,0.3441,1.7241,1.2335,0.0095,0.0085,1.30,1545,Rocky,Lava World
858,NA-4080,2,M1,0.3441,0.1307,0.5742,0.0170,0.0113,1.98,1156,Rocky,Sub-Earth
858,NA-4080,3,M1,0.3441,0.0493,0.4561,0.0499,0.0116,2.19,674,Rocky,Sub-Earth
858,NA-4080,4,M1,0.3441,0.0255,0.3747,0.0930,0.0417,0.54,494,Rocky,Sub-Earth
858,NA-4080,5,M1,0.3441,0.1827,0.6252,0.2283,0.0982,2.11,315,Rocky,Sub-Earth
858,NA-4080,6,M1,0.3441,0.1122,0.5143,0.5315,0.0556,0.99,206,Rocky,Sub-Earth
859,IH-0303,0,M5,0.1543,0.4236,0.8246,0.0019,0.0078,1.85,2182,Rocky,Sub-Earth
859,IH-0303,1,M5,0.1543,2.6249,1.5790,0.0040,0.0102,1.74,1506,Transitional,Super-Terran
859,IH-0303,2,M5,0.1543,0.4168,0.7846,0.0067,0.0080,3.79,1158,Rocky,Sub-Earth
859,IH-0303,3,M5,0.1543,0.4683,0.8031,0.0158,0.0087,1.50,756,Rocky,Sub-Earth
859,IH-0303,4,M5,0.1543,0.0944,0.5207,0.0396,0.0092,3.31,477,Rocky,Sub-Earth
859,IH-0303,5,M5,0.1543,0.1317,0.6200,0.0985,0.0319,3.44,302,Rocky,Sub-Earth
859,IH-0303,6,M5,0.1543,3.9262,1.6397,0.1562,0.1114,3.37,240,Transitional,Hycean
860,BC-4184,0,M3,0.2464,0.6185,0.8176,0.1854,0.1084,1.98,289,Rocky,Terran
861,YI-6217,0,M7,0.1160,144.4567,5.5541,1.0952,0.2668,0.91,77,Volatile,Ice Giant
862,TU-7697,0,M4,0.2280,0.0114,0.3199,0.0024,0.0090,0.48,2408,Rocky,Sub-Earth
862,TU-7697,1,M4,0.2280,0.0933,0.5252,0.0074,0.0092,2.09,1379,Rocky,Sub-Earth
862,TU-7697,2,M4,0.2280,2.2015,1.6904,0.0255,0.0123,5.38,745,Transitional,Mini-Neptune
862,TU-7697,3,M4,0.2280,3.2667,1.9661,0.0869,0.0670,1.47,403,Transitional,Mini-Neptune
862,TU-7697,4,M4,0.2280,2.4911,1.5269,0.2832,0.1611,0.07,223,Transitional,Mini-Neptune
862,TU-7697,5,M4,0.2280,0.0001,0.0887,5.8161,0.2578,1.70,49,Rocky,Dwarf Planet
862,TU-7697,6,M4,0.2280,0.0001,0.1014,5.8879,0.0739,8.67,49,Rocky,KBO
862,TU-7697,7,M4,0.2280,0.0000,0.0715,10.5036,0.2014,22.22,37,Rocky,KBO
862,TU-7697,8,M4,0.2280,0.0000,0.0672,14.8426,0.1621,0.31,31,Rocky,KBO
862,TU-7697,9,M4,0.2280,0.0000,0.0596,15.8436,0.1284,6.71,30,Rocky,KBO
862,TU-7697,10,M4,0.2280,0.0006,0.1457,17.3952,0.0716,13.13,28,Rocky,Dwarf Planet
862,TU-7697,11,M4,0.2280,0.0000,0.0522,17.9821,0.2258,1.10,28,Rocky,KBO
863,YI-6597,0,M2,0.3257,265.4000,11.9694,3.1209,0.3067,1.36,83,Giant,Gas Giant
864,LT-5827,0,G3,0.8266,0.2637,0.7390,0.4411,0.1011,2.02,346,Rocky,Sub-Earth
864,LT-5827,1,G3,0.8266,0.1793,0.6119,0.6195,0.0802,2.00,292,Rocky,Sub-Earth
864,LT-5827,2,G3,0.8266,732.4309,16.3061,5.1478,0.3846,3.46,101,Giant,Gas Giant
865,YX-3479,0,M8,0.0858,0.7859,0.9219,0.0009,0.0074,2.54,2260,Rocky,Lava World
865,YX-3479,1,M8,0.0858,0.0822,0.4759,0.0031,0.0070,2.43,1222,Rocky,Sub-Earth
865,YX-3479,2,M8,0.0858,0.4231,0.7693,0.0073,0.0056,1.75,794,Rocky,Sub-Earth
